smiles,conductivity,mw,salt smiles,molality,temperature
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-5.247951552,246000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.354588766,25
[Cu]OC(=O)CCCCC[Au],-3.931814138,338000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,100
[Cu]OC(=O)CCCCC[Au],-4.1123827,338000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,90
[Cu]OC(=O)CCCCC[Au],-4.315154638,338000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,80
[Cu]OC(=O)CCCCC[Au],-4.53313238,338000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,70
[Cu]OC(=O)CCCCC[Au],-4.787812396,338000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,60
[Cu]OC(=O)CCCCC[Au],-5.062983893,338000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,50
[Cu]OC(=O)CCCCC[Au],-5.385102784,338000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,40
[Cu]OC(=O)CCCCC[Au],-5.76700389,338000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,30
[Cu]OC(=O)CCCCC[Au],-5.93930216,338000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,25
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-2.913640169,257000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,100
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-3.030118356,257000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,90
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-3.170053304,257000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,80
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-3.320572103,257000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,70
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-3.321481621,246000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,100
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-3.333482019,256000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,100
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-3.367542708,256000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,90
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-3.450996738,246000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,90
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-3.496209317,257000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,60
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-3.536107011,256000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,80
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-3.632644079,246000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,80
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-3.701146924,257000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,50
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-3.721246399,256000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,70
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-3.844663963,246000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,70
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-3.920818754,256000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,60
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-3.928117993,257000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,40
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-4.07211659,246000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,60
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-4.145693958,256000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,50
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-4.218963061,257000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,30
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-4.342944147,246000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,50
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-4.381951903,257000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,25
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-4.415668776,256000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,40
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-4.655607726,246000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,40
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-4.714442691,256000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,30
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-4.89279003,256000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,25
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-5.030118356,246000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,30
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-5.233587153,246000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.959315894,25
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-3.236572006,257000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],2.736822201,100
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-4,257000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],2.736822201,60
[Cu]OC(=O)CCCCCOC(=O)OCCC[Au],-4.860120914,257000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],2.736822201,25
[Cu]OCC[Au],-2.148741651,190,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,94.85
[Cu]OCC[Au],-2.35261703,190,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,75.85
[Cu]OCC[Au],-2.490797478,640,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,94.85
[Cu]OCC[Au],-2.542118103,1000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,94.85
[Cu]OCC[Au],-2.628932138,2000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,94.85
[Cu]OCC[Au],-2.647817482,190,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,56.85
[Cu]OCC[Au],-2.694648631,10000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,94.85
[Cu]OCC[Au],-2.696803943,20000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,94.85
[Cu]OCC[Au],-2.701146924,4000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,94.85
[Cu]OCC[Au],-2.723538196,5000000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,94.85
[Cu]OCC[Au],-2.73754891,50000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,94.85
[Cu]OCC[Au],-2.752026734,640,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,75.85
[Cu]OCC[Au],-2.761953897,360000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,94.85
[Cu]OCC[Au],-2.785156152,1000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,75.85
[Cu]OCC[Au],-2.896196279,2000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,75.85
[Cu]OCC[Au],-2.954677021,20000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,75.85
[Cu]OCC[Au],-2.966576245,5000000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,75.85
[Cu]OCC[Au],-2.974694135,4000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,75.85
[Cu]OCC[Au],-2.974694135,10000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,75.85
[Cu]OCC[Au],-3.008773924,50000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,75.85
[Cu]OCC[Au],-3.031050319,360000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,75.85
[Cu]OCC[Au],-3.09420412,640,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,56.85
[Cu]OCC[Au],-3.129596095,1000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,56.85
[Cu]OCC[Au],-3.247951552,2000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,56.85
[Cu]OCC[Au],-3.294136288,5000000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,56.85
[Cu]OCC[Au],-3.296708622,20000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,56.85
[Cu]OCC[Au],-3.336299075,4000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,56.85
[Cu]OCC[Au],-3.341988603,10000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,56.85
[Cu]OCC[Au],-3.369572125,50000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,56.85
[Cu]OCC[Au],-3.378823718,360000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.929625426,56.85
[Cu]OCC[Au],-3.030584088,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.362088536,90
[Cu]OCC[Au],-2.753994096,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],2.043132804,90
[Cu]OCC[Au],-2.65915945,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],2.497162316,90
[Cu]OCC[Au],-2.938924676,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],3.405221339,90
[Cu]OCC[Au],-3.126679398,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],4.540295119,90
[Cu]OCC[Au],-3.42365865,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],5.902383655,90
[Cu]OCC[Au],-4.160521953,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],10.21566402,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-4.692503962,5500,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.199865916,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-4.55129368,5500,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.399731829,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-4.508638306,5500,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.599597747,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-4.882728704,5500,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.732841689,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-4.360513511,5500,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.999329576,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-3.910094889,5500,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.199195492,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-3.661543506,5500,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.399061406,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-3.742321425,5500,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.598927318,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-3.835647144,5500,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.798793234,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-3.958607315,5500,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.998659145,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-4.089375595,5500,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],2.331769004,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-4.175223538,5500,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],2.664878863,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-4.809668302,16000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.199865916,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-4.306273051,16000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.399731829,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-4.000434512,16000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.599597747,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-4.2069084,16000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.732841689,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-3.692503962,16000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.999329576,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-3.707743929,16000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.199195492,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-3.632644079,16000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.399061406,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-3.651695137,16000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.598927318,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-3.899629455,16000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.798793234,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-3.876148359,16000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.998659145,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-4.087246696,16000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],2.331769004,90
[Cu]OCCOCCCC(c1ccccc1)CC(c1ccccc1)[Au],-4.194499142,16000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],2.664878863,90
[Cu]OCC[Au],-2.958607315,5000000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.348706019,90
[Cu]OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)[Au],-5.436518915,1000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.348706019,28
[Cu]OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)[Au],-5.322393047,1100,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.348706019,28
[Cu]OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)[Au],-4.305394801,1500,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.348706019,28
[Cu]OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)[Au],-4.655607726,1900,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.348706019,28
[Cu]OCC[Au],-3.66756154,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.227014756,90
[Cu]OCC[Au],-3.258848401,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.454029512,90
[Cu]OCC[Au],-2.903089987,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.908059024,90
[Cu]OCC[Au],-2.860120914,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.362088536,90
[Cu]OCC[Au],-2.821023053,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.816118048,90
[Cu]OCC[Au],-3.033858267,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],2.27014756,90
[Cu]OCC[Au],-3.102922997,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],2.724177072,90
[Cu]OCC[Au],-3.145693958,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],3.178206583,90
[Cu]OCC[Au],-3.034798299,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],3.632236095,90
[Cu]OCC[Au],-2.950781977,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],4.086265607,90
[Cu]OCC[Au],-3.068542129,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],4.767309875,90
[Cu]OCC[Au],-3.321481621,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],5.448354143,90
[Cu]OCC[Au],-3.515700161,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],6.129398411,90
[Cu]OCC[Au],-3.910094889,5000,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],6.810442679,90
[Cu]OCC[Au],-3.982966661,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.045402951,115
[Cu]OCC[Au],-4.013228266,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.045402951,110
[Cu]OCC[Au],-4.050609993,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.045402951,105
[Cu]OCC[Au],-4.086186148,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.045402951,100
[Cu]OCC[Au],-4.13076828,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.045402951,95
[Cu]OCC[Au],-4.173925197,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.045402951,90
[Cu]OCC[Au],-4.207608311,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.045402951,85
[Cu]OCC[Au],-4.26760624,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.045402951,80
[Cu]OCC[Au],-4.321481621,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.045402951,75
[Cu]OCC[Au],-4.378823718,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.045402951,70
[Cu]OCC[Au],-4.431798276,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.045402951,65
[Cu]OCC[Au],-4.49757288,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.045402951,60
[Cu]OCC[Au],-4.568636236,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.045402951,55
[Cu]OCC[Au],-4.642065153,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.045402951,50
[Cu]OCC[Au],-3.394694954,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.118236852,115
[Cu]OCC[Au],-3.43062609,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.118236852,110
[Cu]OCC[Au],-3.469800302,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.118236852,105
[Cu]OCC[Au],-3.505845406,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.118236852,100
[Cu]OCC[Au],-3.59345982,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.118236852,90
[Cu]OCC[Au],-3.640164518,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.118236852,85
[Cu]OCC[Au],-3.694648631,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.118236852,80
[Cu]OCC[Au],-3.744727495,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.118236852,75
[Cu]OCC[Au],-3.806875402,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.118236852,70
[Cu]OCC[Au],-3.8569852,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.118236852,65
[Cu]OCC[Au],-3.935542011,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.118236852,60
[Cu]OCC[Au],-4.026872146,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.118236852,55
[Cu]OCC[Au],-4.086186148,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.118236852,50
[Cu]OCC[Au],-4.54668166,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.118236852,95
[Cu]OCC[Au],-3.22184875,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.177355278,115
[Cu]OCC[Au],-3.251811973,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.177355278,110
[Cu]OCC[Au],-3.292429824,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.177355278,105
[Cu]OCC[Au],-3.334419009,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.177355278,100
[Cu]OCC[Au],-3.377785977,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.177355278,95
[Cu]OCC[Au],-3.42136079,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.177355278,90
[Cu]OCC[Au],-3.473660723,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.177355278,85
[Cu]OCC[Au],-3.527243551,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.177355278,80
[Cu]OCC[Au],-3.585026652,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.177355278,75
[Cu]OCC[Au],-3.640164518,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.177355278,70
[Cu]OCC[Au],-3.701146924,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.177355278,65
[Cu]OCC[Au],-3.772113295,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.177355278,60
[Cu]OCC[Au],-3.844663963,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.177355278,55
[Cu]OCC[Au],-3.920818754,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.177355278,50
[Cu]OCC[Au],-3.113509275,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.236473704,115
[Cu]OCC[Au],-3.148741651,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.236473704,110
[Cu]OCC[Au],-3.187086643,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.236473704,105
[Cu]OCC[Au],-3.236572006,4200,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.236473704,100
