smiles,salt smiles,molality,temperature,mw
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],1.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],4.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],0.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],1.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],4.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],0.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],1.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],4.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],F[B-](F)(F)F.[Li+],0.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],F[B-](F)(F)F.[Li+],1.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],F[B-](F)(F)F.[Li+],4.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],0.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],1.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],4.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],0.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],1.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],4.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],F[P-](F)(F)(F)(F)F.[Li+],0.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],F[P-](F)(F)(F)(F)F.[Li+],1.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],F[P-](F)(F)(F)(F)F.[Li+],4.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],O=Cl(=O)([O-])=O.[Li+],0.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],O=Cl(=O)([O-])=O.[Li+],1.5,80,5.0
[Cu]S(=O)(=O)C(=CC=C1)C=C1NC(=O)CCCCC(=O)NC(=CC=C2)C=C2[Au],O=Cl(=O)([O-])=O.[Li+],4.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],0.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],1.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],4.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],0.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],1.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],4.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],0.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],1.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],4.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],F[B-](F)(F)F.[Li+],0.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],F[B-](F)(F)F.[Li+],1.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],F[B-](F)(F)F.[Li+],4.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],0.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],1.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],4.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],0.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],1.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],4.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],F[P-](F)(F)(F)(F)F.[Li+],0.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],F[P-](F)(F)(F)(F)F.[Li+],1.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],F[P-](F)(F)(F)(F)F.[Li+],4.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],O=Cl(=O)([O-])=O.[Li+],0.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],O=Cl(=O)([O-])=O.[Li+],1.5,80,5.0
[Cu]S(=O)(=O)C(C=C1)=CC=C1NC(=O)CCCCCCC(=O)NC(C=C2)=CC=C2[Au],O=Cl(=O)([O-])=O.[Li+],4.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],0.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],1.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],4.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],0.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],1.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],4.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],0.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],1.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],4.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],F[B-](F)(F)F.[Li+],0.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],F[B-](F)(F)F.[Li+],1.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],F[B-](F)(F)F.[Li+],4.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],0.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],1.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],4.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],0.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],1.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],4.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],F[P-](F)(F)(F)(F)F.[Li+],0.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],F[P-](F)(F)(F)(F)F.[Li+],1.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],F[P-](F)(F)(F)(F)F.[Li+],4.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],O=Cl(=O)([O-])=O.[Li+],0.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],O=Cl(=O)([O-])=O.[Li+],1.5,80,5.0
[Cu]NC(=O)C(=O)NCCCCCCCCCCCC[Au],O=Cl(=O)([O-])=O.[Li+],4.5,80,5.0
[Cu]NC(=O)CC(C)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],0.5,80,5.0
[Cu]NC(=O)CC(C)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],1.5,80,5.0
[Cu]NC(=O)CC(C)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],4.5,80,5.0
[Cu]NC(=O)CC(C)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],0.5,80,5.0
[Cu]NC(=O)CC(C)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],1.5,80,5.0
[Cu]NC(=O)CC(C)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],4.5,80,5.0
[Cu]NC(=O)CC(C)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],0.5,80,5.0
[Cu]NC(=O)CC(C)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],1.5,80,5.0
[Cu]NC(=O)CC(C)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],4.5,80,5.0
[Cu]NC(=O)CC(C)[Au],F[B-](F)(F)F.[Li+],0.5,80,5.0
[Cu]NC(=O)CC(C)[Au],F[B-](F)(F)F.[Li+],1.5,80,5.0
[Cu]NC(=O)CC(C)[Au],F[B-](F)(F)F.[Li+],4.5,80,5.0
[Cu]NC(=O)CC(C)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],0.5,80,5.0
[Cu]NC(=O)CC(C)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],1.5,80,5.0
[Cu]NC(=O)CC(C)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],4.5,80,5.0
[Cu]NC(=O)CC(C)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],0.5,80,5.0
[Cu]NC(=O)CC(C)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],1.5,80,5.0
[Cu]NC(=O)CC(C)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],4.5,80,5.0
[Cu]NC(=O)CC(C)[Au],F[P-](F)(F)(F)(F)F.[Li+],0.5,80,5.0
[Cu]NC(=O)CC(C)[Au],F[P-](F)(F)(F)(F)F.[Li+],1.5,80,5.0
[Cu]NC(=O)CC(C)[Au],F[P-](F)(F)(F)(F)F.[Li+],4.5,80,5.0
[Cu]NC(=O)CC(C)[Au],O=Cl(=O)([O-])=O.[Li+],0.5,80,5.0
[Cu]NC(=O)CC(C)[Au],O=Cl(=O)([O-])=O.[Li+],1.5,80,5.0
[Cu]NC(=O)CC(C)[Au],O=Cl(=O)([O-])=O.[Li+],4.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],0.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],1.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],4.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],0.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],1.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],4.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],0.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],1.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],4.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],F[B-](F)(F)F.[Li+],0.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],F[B-](F)(F)F.[Li+],1.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],F[B-](F)(F)F.[Li+],4.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],0.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],1.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],4.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],0.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],1.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],4.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],F[P-](F)(F)(F)(F)F.[Li+],0.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],F[P-](F)(F)(F)(F)F.[Li+],1.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],F[P-](F)(F)(F)(F)F.[Li+],4.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],O=Cl(=O)([O-])=O.[Li+],0.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],O=Cl(=O)([O-])=O.[Li+],1.5,80,5.0
[Cu]NC(=O)CCC(=O)NCCCC[Au],O=Cl(=O)([O-])=O.[Li+],4.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],0.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],1.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],4.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],0.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],1.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],4.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],0.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],1.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],4.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],F[B-](F)(F)F.[Li+],0.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],F[B-](F)(F)F.[Li+],1.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],F[B-](F)(F)F.[Li+],4.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],0.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],1.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],4.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],0.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],1.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],4.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],F[P-](F)(F)(F)(F)F.[Li+],0.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],F[P-](F)(F)(F)(F)F.[Li+],1.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],F[P-](F)(F)(F)(F)F.[Li+],4.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],O=Cl(=O)([O-])=O.[Li+],0.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],O=Cl(=O)([O-])=O.[Li+],1.5,80,5.0
[Cu]NCCCCCNC(=O)CCCCCCC(=O)[Au],O=Cl(=O)([O-])=O.[Li+],4.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],0.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],1.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],4.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],0.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],1.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],4.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],0.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],1.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],4.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],F[B-](F)(F)F.[Li+],0.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],F[B-](F)(F)F.[Li+],1.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],F[B-](F)(F)F.[Li+],4.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],0.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],1.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],4.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],0.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],1.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],4.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],F[P-](F)(F)(F)(F)F.[Li+],0.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],F[P-](F)(F)(F)(F)F.[Li+],1.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],F[P-](F)(F)(F)(F)F.[Li+],4.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],O=Cl(=O)([O-])=O.[Li+],0.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],O=Cl(=O)([O-])=O.[Li+],1.5,80,5.0
[Cu]NCCCCCCCCNC(=O)CCCCCCCC(=O)[Au],O=Cl(=O)([O-])=O.[Li+],4.5,80,5.0
[Cu]NCCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],0.5,80,5.0
[Cu]NCCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],1.5,80,5.0
[Cu]NCCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],4.5,80,5.0
[Cu]NCCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],0.5,80,5.0
[Cu]NCCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],1.5,80,5.0
[Cu]NCCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],4.5,80,5.0
